id	structure	dispo_id	season	season_year	dispo_type	site_code	lon	lat	local	campaign_start	campaign-end	campaign_duration	trap_night	trap_cat
1180	AVE2M	3528-CA-AGSR01-2017-2018-HIVER	HIVER	2017-2018	CAGE	MAK	337239,12	7655062,923	AGSR	01/06/2017	11/08/2017	71	31	1
1181	AVE2M	3531-CA-AGSR02-2017-2018-HIVER	HIVER	2017-2018	CAGE	MAK	337198,986	7655194,389	AGSR	01/06/2017	11/08/2017	71	30	0
1182	AVE2M	3510-CA-BRP01-2017-2018-HIVER	HIVER	2017-2018	CAGE	MAK	337403,4434	7655066,874	Bras Patate 	01/06/2017	11/08/2017	71	33	2
1183	AVE2M	3450-CA-PTC05-2017-2018-HIVER	HIVER	2017-2018	CAGE	MAK	337380,4041	7654782,325	Piton Cabris	01/06/2017	18/07/2017	47	20	2
1184	AVE2M	3447-CA-PTC04-2017-2018-HIVER	HIVER	2017-2018	CAGE	MAK	337659,2466	7654765,262	Piton Cabris	01/06/2017	11/08/2017	71	34,5	0
1185	AVE2M	3444-CA-PTC03-2017-2018-HIVER	HIVER	2017-2018	CAGE	MAK	337781,3949	7654981,48	Piton Cabris	01/06/2017	11/08/2017	71	30,5	0
1186	AVE2M	3441-CA-PTC02-2017-2018-HIVER	HIVER	2017-2018	CAGE	MAK	337851,2016	7655557,231	Piton Cabris	01/06/2017	11/08/2017	71	36	1
1187	AVE2M	3438-CA-PTC01-2017-2018-HIVER	HIVER	2017-2018	CAGE	MAK	337801,5676	7656031,273	Piton Cabris	01/06/2017	11/08/2017	71	33	3
1188	AVE2M	3516-CA-BRP03-2017-2018-HIVER	HIVER	2017-2018	CAGE	MAK	337734,2879	7656420,221	Bras Patate 	01/06/2017	11/08/2017	71	37	0
1189	AVE2M	3513-CA-BRP02-2017-2018-HIVER	HIVER	2017-2018	CAGE	MAK	337554,0869	7656056,399	Bras Patate 	01/06/2017	11/08/2017	71	36,5	0
1190	AVE2M	3495-CA-RFO02-2017-2018-HIVER	HIVER	2017-2018	CAGE	MAK	334076,4887	7658415,422	 Route forestière	13/07/2017	11/08/2017	29	15	0
1191	AVE2M	3498-CA-RFO03-2017-2018-HIVER	HIVER	2017-2018	CAGE	MAK	333774,7939	7658950,803	 Route forestière	13/07/2017	11/08/2017	29	13	1
1192	AVE2M	3501-CA-PEB01-2017-2018-HIVER	HIVER	2017-2018	CAGE	MAK	333963,3516	7659790,066	Petit Bénare	13/07/2017	11/08/2017	29	15,5	0
1193	AVE2M	3504-CA-PEB02-2017-2018-HIVER	HIVER	2017-2018	CAGE	MAK	334211,7295	7660694,253	Petit Bénare	13/07/2017	11/08/2017	29	16	0
1194	AVE2M	3507-CA-PEB03-2017-2018-HIVER	HIVER	2017-2018	CAGE	MAK	334396,7557	7660928,177	Petit Bénare	13/07/2017	11/08/2017	29	15,5	0
1195	AVE2M	3627-CA-MAR01-2017-2018-HIVER	HIVER	2017-2018	CAGE	CMA	349939,1691	7660257,256	Mare à boue	06/06/2017	18/07/2017	42	22	0
1196	AVE2M	3630-CA-MAR02-2017-2018-HIVER	HIVER	2017-2018	CAGE	CMA	349208,365	7660344,69	Mare à boue	06/06/2017	18/07/2017	42	22	0
1197	AVE2M	3633-CA-MAR03-2017-2018-HIVER	HIVER	2017-2018	CAGE	CMA	348908,143	7660568,233	Mare à boue	06/06/2017	18/07/2017	42	22	0
1198	AVE2M	3636-CA-MAR04-2017-2018-HIVER	HIVER	2017-2018	CAGE	CMA	348508,1269	7661117,009	Mare à boue	06/06/2017	18/07/2017	42	21,5	0
1199	AVE2M	3639-CA-MAR05-2017-2018-HIVER	HIVER	2017-2018	CAGE	CMA	348431,8963	7661399,063	Mare à boue	06/06/2017	18/07/2017	42	20,5	0
1200	AVE2M	3642-CA-MAR06-2017-2018-HIVER	HIVER	2017-2018	CAGE	CMA	348347,4479	7661806,477	Mare à boue	06/06/2017	18/07/2017	42	17,5	0
1201	AVE2M	3645-CA-MAR07-2017-2018-HIVER	HIVER	2017-2018	CAGE	CMA	347934,2256	7661946,154	Mare à boue	06/06/2017	18/07/2017	42	15,5	0
1202	AVE2M	3675-CA-RPB03-2017-2018-HIVER	HIVER	2017-2018	CAGE	TMP	351883,7458	7659068,557	Route Piton Bleu	06/06/2017	03/07/2017	27	15	0
1203	AVE2M	3621-CA-DMB01-2017-2018-HIVER	HIVER	2017-2018	CAGE	CMA	351610,0238	7659377,63	Début de mare à boue	06/06/2017	10/07/2017	34	18,5	0
1204	AVE2M	3624-CA-DMB02-2017-2018-HIVER	HIVER	2017-2018	CAGE	CMA	350645,0443	7659928,438	Début de mare à boue	06/06/2017	18/07/2017	42	21,5	0
1205	AVE2M	3615-CA-HOR01-2017-2018-HIVER	HIVER	2017-2018	CAGE	GBA	348113,804	7655932,872	Bois Court ( horloge)	06/06/2017	10/07/2017	34	17,5	2
1206	AVE2M	3618-CA-HOR02-2017-2018-HIVER	HIVER	2017-2018	CAGE	GBA	347972,024	7656073,383	Bois Court ( horloge)	06/06/2017	11/08/2017	66	34,5	4
1207	AVE2M	3609-CA-SGB01-2017-2018-HIVER	HIVER	2017-2018	CAGE	GBA	347401,5955	7655836,492	Sentier Grand Bassin	06/06/2017	20/07/2017	44	22	2
1208	AVE2M	3612-CA-SGB02-2017-2018-HIVER	HIVER	2017-2018	CAGE	GBA	347462,9247	7655929,727	Sentier Grand Bassin	06/06/2017	20/07/2017	44	21,5	2
1209	AVE2M	3669-CA-RPB01-2017-2018-HIVER	HIVER	2017-2018	CAGE	TMP	350301,3044	7657150,59	Route Piton Bleu	06/06/2017	19/06/2017	13	8,5	0
1210	AVE2M	3672-CA-RPB02-2017-2018-HIVER	HIVER	2017-2018	CAGE	TMP	350868,0017	7658656,74	Route Piton Bleu	06/06/2017	19/06/2017	13	8,5	0
1211	AVE2M	3648-CA-PIB01-2017-2018-HIVER	HIVER	2017-2018	CAGE	CMA	350580,3152	7659817,03	Piton Bleu	06/06/2017	18/07/2017	42	21,5	1
1212	AVE2M	3651-CA-PIB02-2017-2018-HIVER	HIVER	2017-2018	CAGE	CMA	350201,9487	7659431,978	Piton Bleu	06/06/2017	18/07/2017	42	20,5	0
1213	AVE2M	3654-CA-PIB03-2017-2018-HIVER	HIVER	2017-2018	CAGE	CMA	349879,9897	7659103,891	Piton Bleu	06/06/2017	18/07/2017	42	19,5	1
1214	AVE2M	3657-CA-PIB04-2017-2018-HIVER	HIVER	2017-2018	CAGE	CMA	349677,4799	7658706,144	Piton Bleu	06/06/2017	11/08/2017	66	37	0
1215	AVE2M	3660-CA-PIB05-2017-2018-HIVER	HIVER	2017-2018	CAGE	CMA	349386,8923	7658729,409	Piton Bleu	06/06/2017	11/08/2017	66	35,5	0
1216	AVE2M	3663-CA-PIB06-2017-2018-HIVER	HIVER	2017-2018	CAGE	CMA	349474,28	7658453,197	Piton Bleu	06/06/2017	11/08/2017	66	35,5	0
1217	AVE2M	3666-CA-PIB07-2017-2018-HIVER	HIVER	2017-2018	CAGE	CMA	349012,6072	7658134,907	Piton Bleu	06/06/2017	11/08/2017	66	34	0
1218	AVE2M	3678-CA-MOL01-2017-2018-HIVER	HIVER	2017-2018	CAGE	GBA	348955,4437	7658467,489	Mollaret	18/07/2017	11/08/2017	24	13,5	1
1219	AVE2M	3681-CA-MOL02-2017-2018-HIVER	HIVER	2017-2018	CAGE	GBA	348761,787	7658556,383	Mollaret	18/07/2017	11/08/2017	24	14,5	0
1220	AVE2M	3684-CA-MOL03-2017-2018-HIVER	HIVER	2017-2018	CAGE	GBA	348617,6361	7658388,328	Mollaret	18/07/2017	11/08/2017	24	15	0
1221	AVE2M	3687-CA-NDP01-2017-2018-HIVER	HIVER	2017-2018	CAGE	TMP	354979,7518	7648056,683	Notre dame de la Paix	19/07/2017	11/08/2017	23	13,5	0
1222	AVE2M	3690-CA-NDP02-2017-2018-HIVER	HIVER	2017-2018	CAGE	TMP	354833,8466	7647810,17	Notre dame de la Paix	19/07/2017	11/08/2017	23	12,5	0
1223	AVE2M	3693-CA-FHM01-2017-2018-HIVER	HIVER	2017-2018	CAGE	TMP	354563,2757	7647334,155	Forêt Haut de Mont Vert	19/07/2017	11/08/2017	23	10	0
1224	AVE2M	3696-CA-FHM02-2017-2018-HIVER	HIVER	2017-2018	CAGE	TMP	354986,7759	7646501,167	Forêt Haut de Mont Vert	19/07/2017	11/08/2017	23	12	0
1225	AVE2M	3699-CA-FHM03-2017-2018-HIVER	HIVER	2017-2018	CAGE	TMP	355158,7427	7645747,54	Forêt Haut de Mont Vert	19/07/2017	11/08/2017	23	11,5	0
1226	AVE2M	3702-CA-FHM04-2017-2018-HIVER	HIVER	2017-2018	CAGE	TMP	354457,7638	7645253,314	Forêt Haut de Mont Vert	19/07/2017	11/08/2017	23	12	0
1227	AVE2M	3705-CA-FHM05-2017-2018-HIVER	HIVER	2017-2018	CAGE	TMP	354738,0555	7644956,666	Forêt Haut de Mont Vert	19/07/2017	11/08/2017	23	13	0
1228	AVE2M	3708-CA-FHM06-2017-2018-HIVER	HIVER	2017-2018	CAGE	TMP	353908,3135	7645421,238	Forêt Haut de Mont Vert	19/07/2017	11/08/2017	23	12,5	0
1229	AVE2M	3711-CA-FHM07-2017-2018-HIVER	HIVER	2017-2018	CAGE	TMP	353509,1606	7645386,095	Forêt Haut de Mont Vert	19/07/2017	11/08/2017	23	12	0
1230	AVE2M	3714-CA-FHM08-2017-2018-HIVER	HIVER	2017-2018	CAGE	TMP	353156,2493	7645086,805	Forêt Haut de Mont Vert	19/07/2017	11/08/2017	23	13	0
1231	AVE2M	3849-CA-BOP01-2017-2018-ETE	ETE	2017-2018	CAGE	CIL	343240,3175	7660938,456	Bonnêt de Prêtre	02/11/2017	24/11/2017	22	8	0
1232	AVE2M	3852-CA-BOP02-2017-2018-ETE	ETE	2017-2018	CAGE	CIL	343602,8932	7660644,081	Bonnêt de Prêtre	02/11/2017	24/11/2017	22	8,5	0
1233	AVE2M	3855-CA-BOP03-2017-2018-ETE	ETE	2017-2018	CAGE	CIL	343540,5516	7660110,516	Bonnêt de Prêtre	02/11/2017	24/11/2017	22	9,5	0
1234	AVE2M	3858-CA-BOP04-2017-2018-ETE	ETE	2017-2018	CAGE	CIL	343374,6486	7659765,176	Bonnêt de Prêtre	02/11/2017	24/11/2017	22	9	0
1235	AVE2M	3882-CA-SSO01-2017-2018-ETE	ETE	2017-2018	CAGE	CIL	343702,2149	7662646,713	Sentier des sources	02/11/2017	24/11/2017	22	9	0
1236	AVE2M	3879-CA-GMT01-2017-2018-ETE	ETE	2017-2018	CAGE	CIL	342424,3638	7663504,989	Grand Matarum	02/11/2017	24/11/2017	22	3	0
1237	AVE2M	3885-CA-BLO01-2017-2018-ETE	ETE	2017-2018	CAGE	CIL	342629,1359	7663851,15	Le Bloc	02/11/2017	24/11/2017	22	2,5	0
1238	AVE2M	3888-CA-BLO02-2017-2018-ETE	ETE	2017-2018	CAGE	CIL	342897,9828	7664135,032	Le Bloc	02/11/2017	24/11/2017	22	3	0
1239	AVE2M	3846-CA-PMT01-2017-2018-ETE	ETE	2017-2018	CAGE	CIL	343042,4427	7664620,443	Petit Matarum	02/11/2017	24/11/2017	22	3	0
1240	AVE2M	3861-CA-PDC01-2017-2018-ETE	ETE	2017-2018	CAGE	CIL	341631,9962	7662917,045	Plateau de chenes 	27/11/2017	13/12/2017	16	7,5	2
1241	AVE2M	3867-CA-RIC01-2017-2018-ETE	ETE	2017-2018	CAGE	CIL	340868,6926	7662767,767	Route Ilet à Cordes	27/11/2017	13/12/2017	16	9	0
1242	AVE2M	3870-CA-RIC02-2017-2018-ETE	ETE	2017-2018	CAGE	CIL	339123,9761	7664100,355	Route Ilet à Cordes	27/11/2017	13/12/2017	16	7,5	3
1243	AVE2M	3873-CA-CTB01-2017-2018-ETE	ETE	2017-2018	CAGE	CIL	338456,7713	7664530,281	Col Taïbit	27/11/2017	13/12/2017	16	8,5	0
1244	AVE2M	3876-CA-CTB02-2017-2018-ETE	ETE	2017-2018	CAGE	CIL	338007,0202	7664754,393	Col Taïbit	27/11/2017	13/12/2017	16	8,5	0
1245	AVE2M	3864-CA-BEN01-2017-2018-ETE	ETE	2017-2018	CAGE	CIL	341875,4809	7660457,878	Bras de Benjoin	27/11/2017	13/12/2017	16	7,5	2
1246	AVE2M	3834-CA-BRP01-2017-2018-ETE	ETE	2017-2018	CAGE	MAK	337404,3624	7655068,433	Bras Patate 	01/11/2017	13/12/2017	42	12,5	1
1247	AVE2M	3837-CA-BRP02-2017-2018-ETE	ETE	2017-2018	CAGE	MAK	337438,4001	7655816,108	Bras Patate 	01/11/2017	13/12/2017	42	15,5	1
1248	AVE2M	3840-CA-BRP03-2017-2018-ETE	ETE	2017-2018	CAGE	MAK	337736,3721	7656419,466	Bras Patate 	01/11/2017	13/12/2017	42	11	1
1249	AVE2M	3795-CA-PTC01-2017-2018-ETE	ETE	2017-2018	CAGE	MAK	337789,6147	7656043,001	Piton Cabris	01/11/2017	13/12/2017	42	16,5	0
1250	AVE2M	3798-CA-PTC02-2017-2018-ETE	ETE	2017-2018	CAGE	MAK	337853,4375	7655551,606	Piton Cabris	01/11/2017	13/12/2017	42	14,5	1
1251	AVE2M	3801-CA-PTC03-2017-2018-ETE	ETE	2017-2018	CAGE	MAK	337664,444	7654764,649	Piton Cabris	01/11/2017	13/12/2017	42	13,5	1
1252	AVE2M	3843-CA-TAP01-2017-2018-ETE	ETE	2017-2018	CAGE	MAK	337890,7909	7654522,198	Tapage	01/11/2017	13/12/2017	42	14,5	1
1253	AVE2M	3828-CA-RFO0-2017-2018-ETE	ETE	2017-2018	CAGE	MAK	334821,2694	7657074,697	 Route forestière	06/11/2017	13/12/2017	37	13	0
1254	AVE2M	3807-CA-MAP01-2017-2018-ETE	ETE	2017-2018	CAGE	MAK	334805,6178	7657734,086	Piton Petit Mapou	06/11/2017	13/12/2017	37	15,5	0
1255	AVE2M	3810-CA-MAP02-2017-2018-ETE	ETE	2017-2018	CAGE	MAK	335240,0411	7658021,877	Piton Petit Mapou	06/11/2017	13/12/2017	37	15,5	0
1256	AVE2M	3813-CA-MAP03-2017-2018-ETE	ETE	2017-2018	CAGE	MAK	335741,3815	7658057,555	Piton Petit Mapou	06/11/2017	13/12/2017	37	15,5	0
1257	AVE2M	3816-CA-MAP04-2017-2018-ETE	ETE	2017-2018	CAGE	MAK	336215,9015	7657918,57	Piton Petit Mapou	06/11/2017	13/12/2017	37	16	0
1258	AVE2M	3819-CA-MAP05-2017-2018-ETE	ETE	2017-2018	CAGE	MAK	336511,977	7657510,31	Piton Petit Mapou	06/11/2017	13/12/2017	37	15,5	1
1259	AVE2M	3822-CA-MAP06-2017-2018-ETE	ETE	2017-2018	CAGE	MAK	336864,1966	7657156,521	Piton Petit Mapou	06/11/2017	13/12/2017	37	13,5	0
1260	AVE2M	3825-CA-MAP07-2017-2018-ETE	ETE	2017-2018	CAGE	MAK	337086,5601	7656691,387	Piton Petit Mapou	06/11/2017	13/12/2017	37	15	0
1261	AVE2M	3804-CA-FEN01-2017-2018-ETE	ETE	2017-2018	CAGE	MAK	337302,6504	7656239,919	Site de la fenêtre	06/11/2017	13/12/2017	37	12	1
1262	AVE2M	3831-CA-RFO01-2017-2018-ETE	ETE	2017-2018	CAGE	MAK	335595,3357	7656407,844	 Route forestière	06/11/2017	13/12/2017	37	13	0
1263	AVE2M	3891-CA-HOR01-2017-2018-ETE	ETE	2017-2018	CAGE	GBA	347881,2842	7656027,596	Bois Court ( horloge)	02/11/2017	13/12/2017	41	20	3
1264	AVE2M	3900-CA-GBS-2017-2018-ETE	ETE	2017-2018	CAGE	GBA	348093,487	7656837,419	Gîte Bras Sec	02/11/2017	13/12/2017	41	13,5	2
1265	AVE2M	3894-CA-BRS01-2017-2018-ETE	ETE	2017-2018	CAGE	GBA	348260,2173	7657012,22	Sentier Bras Sec	02/11/2017	13/12/2017	41	13,5	1
1266	AVE2M	3897-CA-BRS02-2017-2018-ETE	ETE	2017-2018	CAGE	GBA	348535,8321	7656918,329	Sentier Bras Sec	02/11/2017	13/12/2017	41	13	3
1267	AVE2M	3939-CA-PIS01-2017-2018-ETE	ETE	2017-2018	CAGE	E2	343423,1354	7655880,585	Piste 4*4	02/11/2017	13/12/2017	41	12	1
1268	AVE2M	3921-CA-CHA01-2017-2018-ETE	ETE	2017-2018	CAGE	E2	343111,0737	7656439,708	La chapelle	02/11/2017	13/12/2017	41	13	0
1269	AVE2M	3942-CA-PIS02-2017-2018-ETE	ETE	2017-2018	CAGE	E2	343522,8587	7656933,759	Piste 4*4	02/11/2017	13/12/2017	41	12,5	1
1270	AVE2M	3945-CA-BAR01-2017-2018-ETE	ETE	2017-2018	CAGE	E2	344119,1827	7657297,465	Piste vers Bardil	02/11/2017	13/12/2017	41	12,5	0
1271	AVE2M	3933-CA-MAL04-2017-2018-ETE	ETE	2017-2018	CAGE	E2	344412	7656687	Mal au ventre	02/11/2017	13/12/2017	41	13	0
1272	AVE2M	3924-CA-MAL01-2017-2018-ETE	ETE	2017-2018	CAGE	E2	343740,0102	7655378,746	Mal au ventre	02/11/2017	13/12/2017	41	16	0
1273	AVE2M	3936-CA-TRO01-2017-2018-ETE	ETE	2017-2018	CAGE	E2	343715,4303	7654884,286	Trophée mondiaux	02/11/2017	13/12/2017	41	15	0
1274	AVE2M	3927-CA-MAL02-2017-2018-ETE	ETE	2017-2018	CAGE	E2	344002	7655831	Mal au ventre	02/11/2017	13/12/2017	41	3,5	0
1275	AVE2M	3930-CA-MAL03-2017-2018-ETE	ETE	2017-2018	CAGE	E2	344300	7656154	Mal au ventre	02/11/2017	13/12/2017	41	14,5	0
1276	AVE2M	3903-CA-CAN01-2017-2018-ETE	ETE	2017-2018	CAGE	E2	343711,1919	7652786,439	Sentier Canal	06/11/2017	13/12/2017	37	11,5	1
1277	AVE2M	3906-CA-CAN02-2017-2018-ETE	ETE	2017-2018	CAGE	E2	343661,3995	7653720,723	Sentier Canal	06/11/2017	13/12/2017	37	11,5	0
1278	AVE2M	3909-CA-CAN03-2017-2018-ETE	ETE	2017-2018	CAGE	E2	343999,1683	7653474,938	Sentier Canal	06/11/2017	13/12/2017	37	10,5	0
1279	AVE2M	3912-CA-CAP01-2017-2018-ETE	ETE	2017-2018	CAGE	E2	344507,2988	7653918,955	Sentier la Cape	06/11/2017	13/12/2017	37	12	1
1280	AVE2M	3915-CA-CAP02-2017-2018-ETE	ETE	2017-2018	CAGE	E2	344563,0636	7654158,956	Sentier la Cape	06/11/2017	13/12/2017	37	13	0
1281	AVE2M	3918-CA-CAP03-2017-2018-ETE	ETE	2017-2018	CAGE	E2	344779,6014	7654305,151	Sentier la Cape	06/11/2017	13/12/2017	37	11	1
1282	PNRun OUEST	3948-C1-2018-2019-HIVER	HIVER	2018-2019	CAGE	GBR	330799,2885	7670587,152	Piste forestière Maïdo	18/06/2018	03/09/2018	77	70	1
1283	PNRun OUEST	3949-C2-2018-2019-HIVER	HIVER	2018-2019	CAGE	GBR	331201,2885	7670146,866	Piste forestière Maïdo	18/06/2018	03/09/2018	77	74	0
1284	PNRun OUEST	3950-C3-2018-2019-HIVER	HIVER	2018-2019	CAGE	GBR	330942,86	7669515,152	Piste forestière Maïdo	18/06/2018	30/08/2018	73	55,5	0
1285	PNRun OUEST	3951-C4-2018-2019-HIVER	HIVER	2018-2019	CAGE	GBR	330617,4314	7668998,295	Piste forestière Maïdo	18/06/2018	03/09/2018	77	60,5	0
1286	PNRun OUEST	3952-C5-2018-2019-HIVER	HIVER	2018-2019	CAGE	GBR	330665,2885	7668127,295	Piste forestière Maïdo	18/06/2018	03/09/2018	77	71,5	0
1287	PNRun OUEST	3953-C6-2018-2019-HIVER	HIVER	2018-2019	CAGE	GBR	330694,0028	7667285,009	Piste forestière Maïdo	18/06/2018	03/09/2018	77	63,5	0
1288	PNRun OUEST	3954-C7-2018-2019-HIVER	HIVER	2018-2019	CAGE	GBR	330521,7171	7666155,581	Piste forestière Maïdo	18/06/2018	03/09/2018	77	62,5	0
1289	PNRun OUEST	3955-CX-2018-2019-HIVER	HIVER	2018-2019	CAGE	GBR	330014,4315	7665945,009	Piste forestière Maïdo	18/06/2018	23/07/2018	35	30	0
1290	PNRun OUEST	3956-C8-2018-2019-HIVER	HIVER	2018-2019	CAGE	GBR	330272,86	7665188,867	Piste forestière Maïdo	18/06/2018	03/09/2018	77	57,5	0
1291	PNRun OUEST	3957-C9-2018-2019-HIVER	HIVER	2018-2019	CAGE	GBR	330148,4314	7664203,009	Piste forestière Maïdo	18/06/2018	03/09/2018	77	64,5	1
1292	PNRun OUEST	3958-CGBR01-2018-2019-HIVER	HIVER	2018-2019	CAGE	GBR	331950,4289	7668447,889	Piste de La Glacière	19/06/2018	03/09/2018	76	74	1
1293	PNRun OUEST	3959-CGBR02-2018-2019-HIVER	HIVER	2018-2019	CAGE	GBR	333398,1073	7666293,743	Piste de La Glacière	19/06/2018	03/09/2018	76	70,5	1
1294	PNRun OUEST	3960-CGBR03-2018-2019-HIVER	HIVER	2018-2019	CAGE	GBR	333583,4101	7665147,182	Piste de La Glacière	19/06/2018	03/09/2018	76	71,5	1
1295	PNRun OUEST	3961-CGBR04-2018-2019-HIVER	HIVER	2018-2019	CAGE	GBR	333502,3402	7662379,221	Piste de La Glacière	19/06/2018	03/09/2018	76	73	0
1296	PNRun OUEST	3962-CGBR05-2018-2019-HIVER	HIVER	2018-2019	CAGE	GBR	333919,2715	7663896,388	Piste de La Glacière	19/06/2018	03/09/2018	76	67	2
1297	PNRun OUEST	3963-C10-2018-2019-HIVER	HIVER	2018-2019	CAGE	GBR	330320,7171	7663255,438	Piste de La Glacière	20/06/2018	03/09/2018	75	54,5	0
1298	PNRun OUEST	3964-C11-2018-2019-HIVER	HIVER	2018-2019	CAGE	GBR	329899,5743	7662432,295	Piste forestière Maïdo	20/06/2018	03/09/2018	75	58	1
1299	PNRun OUEST	3965-C12-2018-2019-HIVER	HIVER	2018-2019	CAGE	GBR	329823,0029	7661159,295	Piste forestière Maïdo	20/06/2018	03/09/2018	75	58	1
1300	PNRun OUEST	3966-C13-2018-2019-HIVER	HIVER	2018-2019	CAGE	GBR	330464,2886	7659915,01	Piste forestière Maïdo	20/06/2018	03/09/2018	75	50	1
1301	PNRun OUEST	3967-C14-2018-2019-HIVER	HIVER	2018-2019	CAGE	GBR	330856,7171	7658967,439	Piste forestière Maïdo	20/06/2018	03/09/2018	75	56,5	0
1302	PNRun OUEST	3968-C15-2018-2019-HIVER	HIVER	2018-2019	CAGE	GBR	331258,7171	7658555,867	Piste forestière Maïdo	20/06/2018	03/09/2018	75	57,5	0
1303	PNRun OUEST	3969-C16-2018-2019-HIVER	HIVER	2018-2019	CAGE	GBR	332330,717	7658039,01	Piste forestière Maïdo	20/06/2018	03/09/2018	75	61,5	2
1304	PNRun OUEST	3992-Calf-2018-2019-HIVER	HIVER	2018-2019	CAGE	GBR	NA	NA	Piste forestière Maïdo	20/06/2018	03/09/2018	75	61	1
1305	PNRun OUEST	4004-CGBR01-2018-2019-HIVER	ETE	2018-2019	CAGE	GBR	331950,4289	7668447,889	Piste de La Glacière	15/10/2018	31/10/2018	16	16	0
1306	PNRun OUEST	4005-CGBR02-2018-2019-HIVER	ETE	2018-2019	CAGE	GBR	333398,1073	7666293,743	Piste de La Glacière	15/10/2018	31/10/2018	16	16	0
1307	PNRun OUEST	4006-CGBR03-2018-2019-HIVER	ETE	2018-2019	CAGE	GBR	333583,4101	7665147,182	Piste de La Glacière	15/10/2018	31/10/2018	16	16	0
1308	PNRun OUEST	4007-CGBR04-2018-2019-HIVER	ETE	2018-2019	CAGE	GBR	333502,3402	7662379,221	Piste de La Glacière	15/10/2018	31/10/2018	16	16	0
1309	PNRun OUEST	4008-CGBR05-2018-2019-HIVER	ETE	2018-2019	CAGE	GBR	333919,2715	7663896,388	Piste de La Glacière	15/10/2018	31/10/2018	16	16	0
1310	PNRun OUEST	3994-C1-2018-2019-HIVER	ETE	2018-2019	CAGE	GBR	330799,2885	7670587,152	Piste forestière Maïdo	15/10/2018	31/10/2018	16	16	0
1311	PNRun OUEST	3995-C2-2018-2019-HIVER	ETE	2018-2019	CAGE	GBR	331201,2885	7670146,866	Piste forestière Maïdo	15/10/2018	31/10/2018	16	16	0
1312	PNRun OUEST	3996-C3-2018-2019-HIVER	ETE	2018-2019	CAGE	GBR	330942,86	7669515,152	Piste forestière Maïdo	15/10/2018	31/10/2018	16	15	0
1313	PNRun OUEST	3997-C4-2018-2019-HIVER	ETE	2018-2019	CAGE	GBR	330617,4314	7668998,295	Piste forestière Maïdo	15/10/2018	31/10/2018	16	16	0
1314	PNRun OUEST	3998-C5-2018-2019-HIVER	ETE	2018-2019	CAGE	GBR	330665,2885	7668127,295	Piste forestière Maïdo	15/10/2018	31/10/2018	16	15	0
1315	PNRun OUEST	3999-C6-2018-2019-HIVER	ETE	2018-2019	CAGE	GBR	330694,0028	7667285,009	Piste forestière Maïdo	15/10/2018	31/10/2018	16	15	0
1316	PNRun OUEST	4000-C7-2018-2019-HIVER	ETE	2018-2019	CAGE	GBR	330521,7171	7666155,581	Piste forestière Maïdo	15/10/2018	31/10/2018	16	16	0
1317	PNRun OUEST	4002-C8-2018-2019-HIVER	ETE	2018-2019	CAGE	GBR	330272,86	7665188,867	Piste forestière Maïdo	15/10/2018	31/10/2018	16	15	0
1318	PNRun OUEST	4003-C9-2018-2019-HIVER	ETE	2018-2019	CAGE	GBR	330148,4314	7664203,009	Piste forestière Maïdo	15/10/2018	31/10/2018	16	15	0
1319	PNRun OUEST	4009-C10-2018-2019-HIVER	ETE	2018-2019	CAGE	GBR	330320,7171	7663255,438	Piste de La Glacière	15/10/2018	31/10/2018	16	15	0
1320	PNRun OUEST	4010-C11-2018-2019-HIVER	ETE	2018-2019	CAGE	GBR	329899,5743	7662432,295	Piste forestière Maïdo	15/10/2018	31/10/2018	16	15	0
1321	PNRun OUEST	4011-C12-2018-2019-HIVER	ETE	2018-2019	CAGE	GBR	329823,0029	7661159,295	Piste forestière Maïdo	15/10/2018	31/10/2018	16	16	0
1322	PNRun OUEST	4012-C13-2018-2019-HIVER	ETE	2018-2019	CAGE	GBR	330464,2886	7659915,01	Piste forestière Maïdo	15/10/2018	31/10/2018	16	15	0
1323	PNRun OUEST	4013-C14-2018-2019-HIVER	ETE	2018-2019	CAGE	GBR	330856,7171	7658967,439	Piste forestière Maïdo	15/10/2018	31/10/2018	16	16	0
1324	PNRun OUEST	4014-C15-2018-2019-HIVER	ETE	2018-2019	CAGE	GBR	331258,7171	7658555,867	Piste forestière Maïdo	15/10/2018	31/10/2018	16	15	0
1325	PNRun OUEST	4015-C16-2018-2019-HIVER	ETE	2018-2019	CAGE	GBR	332330,717	7658039,01	Piste forestière Maïdo	15/10/2018	31/10/2018	16	16	0
1326	PNRun OUEST	4001-C17-2018-2019-HIVER	ETE	2018-2019	CAGE	GBR	330014,4315	7665945,009	Piste forestière Maïdo	15/10/2018	31/10/2018	16	16	0
1327	PNRun OUEST	4038-C18-2018-2019-HIVER	ETE	2018-2019	CAGE	GBR	NA	NA	Piste forestière Maïdo	15/10/2018	31/10/2018	16	16	0
1328	PNRun OUEST	4004-CGBR01-2018-2019-ETE	ETE	2018-2019	CAGE	GBR	331950,4289	7668447,889	Piste de La Glacière	05/11/2018	06/12/2018	31	24	0
1329	PNRun OUEST	4005-CGBR02-2018-2019-ETE	ETE	2018-2019	CAGE	GBR	333398,1073	7666293,743	Piste de La Glacière	05/11/2018	06/12/2018	31	29,5	0
1330	PNRun OUEST	4006-CGBR03-2018-2019-ETE	ETE	2018-2019	CAGE	GBR	333583,4101	7665147,182	Piste de La Glacière	05/11/2018	06/12/2018	31	29	0
